status,card_present_flag,txn_description,first_name,balance,gender,age,merchant_state,amount,customer_id,longitude,latitude,month,day,day_name,month_name
authorized,0.0,POS,Richard,11424.58,M,24,QLD,13.93,CUS-51506836,152.99,-27.49,8,2,Thursday,August
authorized,1.0,SALES-POS,Gregory,605.9,M,42,NSW,30.69,CUS-3904958894,150.9,-33.78,8,2,Thursday,August
authorized,1.0,POS,Amy,1608.28,F,43,VIC,26.49,CUS-2599279756,142.77,-37.06,8,2,Thursday,August
authorized,1.0,POS,Jonathan,50192.66,M,38,NT,190.5,CUS-495599312,130.98,-12.49,8,2,Thursday,August
authorized,1.0,SALES-POS,Craig,30102.06,M,28,NSW,28.71,CUS-2663907001,151.12,-33.89,8,2,Thursday,August
authorized,1.0,SALES-POS,Melissa,105.89,F,30,WA,22.87,CUS-55310383,149.83,-29.47,8,2,Thursday,August
authorized,0.0,POS,Alexander,5748.22,M,38,NSW,40.31,CUS-1478398256,143.88,-37.66,8,2,Thursday,August
authorized,1.0,SALES-POS,Kimberly,996.97,F,35,NSW,70.28,CUS-72755508,150.62,-33.76,8,2,Thursday,August
posted,,PAYMENT,Tyler,979.55,M,44,,41.0,CUS-1892177589,144.79,-37.73,8,2,Thursday,August
posted,,PAYMENT,Donald,290.88,M,22,,195.0,CUS-3431016847,151.08,-33.93,8,2,Thursday,August
authorized,1.0,SALES-POS,Michael,50590.99,M,19,VIC,46.86,CUS-1609060617,115.9,-31.92,8,2,Thursday,August
authorized,1.0,POS,Donald,485.88,M,22,NSW,23.25,CUS-3431016847,151.08,-33.93,8,2,Thursday,August
authorized,1.0,POS,Richard,11366.83,M,24,NSW,57.75,CUS-51506836,152.99,-27.49,8,2,Thursday,August
posted,,PAYMENT,Michael,42704.09,M,22,,86.0,CUS-3462882033,145.03,-37.91,8,2,Thursday,August
posted,,PHONE BANK,James,6866.65,M,28,,58.0,CUS-4023861240,147.63,-22.84,8,2,Thursday,August
authorized,0.0,POS,Kenneth,147.58,M,35,WA,42.94,CUS-2738291516,153.02,-27.66,8,2,Thursday,August
authorized,1.0,SALES-POS,Stephanie,424.01,F,53,QLD,39.95,CUS-1005756958,153.03,-27.51,8,2,Thursday,August
authorized,1.0,SALES-POS,Kenneth,119.37,M,35,QLD,28.21,CUS-2738291516,153.02,-27.66,8,2,Thursday,August
authorized,1.0,SALES-POS,Robert,6708.49,M,26,VIC,14.36,CUS-880898248,144.89,-37.69,8,2,Thursday,August
posted,,PAYMENT,Ashley,2795.85,F,25,,32.0,CUS-1220154422,150.5,-23.4,8,2,Thursday,August
posted,,PAYMENT,Christopher,5986.68,M,35,,36.0,CUS-1896554896,151.68,-32.98,8,2,Thursday,August
posted,,INTER BANK,Heather,1441.27,F,41,,109.0,CUS-2348881191,144.93,-37.79,8,2,Thursday,August
posted,,PAYMENT,Cindy,1038.46,F,19,,108.0,CUS-3174332735,144.66,-37.91,8,2,Thursday,August
posted,,PAYMENT,Catherine,45.89,F,26,,33.0,CUS-331942311,151.27,-33.85,8,2,Thursday,August
authorized,1.0,SALES-POS,Matthew,6879.81,M,39,VIC,74.96,CUS-1790886359,145.17,-37.84,8,2,Thursday,August
authorized,1.0,SALES-POS,Craig,30056.51,M,28,NSW,45.55,CUS-2663907001,151.12,-33.89,8,2,Thursday,August
authorized,1.0,POS,Rhonda,1697.39,F,40,VIC,60.61,CUS-1614226872,153.1,-27.66,8,2,Thursday,August
posted,,PAYMENT,Christine,4376.26,F,39,,52.0,CUS-2376382098,151.04,-33.8,8,2,Thursday,August
posted,,INTER BANK,Christopher,58052.04,M,33,,59.0,CUS-3117610635,145.13,-37.7,8,2,Thursday,August
authorized,1.0,POS,Michael,50459.08,M,19,NSW,131.91,CUS-1609060617,115.9,-31.92,8,2,Thursday,August
authorized,1.0,POS,Darren,6619.25,M,20,SA,11.57,CUS-2110742437,138.56,-35.27,8,2,Thursday,August
authorized,1.0,SALES-POS,Jeffrey,1768.68,M,30,QLD,20.63,CUS-860700529,153.05,-27.61,8,2,Thursday,August
authorized,1.0,SALES-POS,Eric,35205.33,M,42,VIC,32.8,CUS-3151318058,144.98,-37.84,8,2,Thursday,August
authorized,1.0,POS,Linda,1564.62,F,35,VIC,15.7,CUS-2155701614,144.96,-37.84,8,3,Friday,August
authorized,1.0,SALES-POS,Jessica,71.55,F,21,NT,24.7,CUS-325142416,130.84,-12.45,8,3,Friday,August
authorized,0.0,POS,Joseph,185.33,M,37,QLD,15.61,CUS-2695611575,153.32,-27.93,8,3,Friday,August
authorized,1.0,POS,Cindy,1009.91,F,19,VIC,28.55,CUS-3174332735,144.66,-37.91,8,3,Friday,August
authorized,1.0,POS,Luis,6.48,M,27,VIC,21.56,CUS-3180318393,144.71,-37.58,8,3,Friday,August
posted,,PAYMENT,Barry,171.86,M,38,,59.0,CUS-1604596597,138.67,-34.86,8,3,Friday,August
posted,,PAYMENT,Richard,11323.83,M,24,,43.0,CUS-51506836,152.99,-27.49,8,3,Friday,August
authorized,1.0,SALES-POS,Michael,2460.9,M,44,VIC,19.84,CUS-1233833708,145.18,-37.9,8,3,Friday,August
posted,,PAYMENT,Craig,29932.51,M,28,,124.0,CUS-2663907001,151.12,-33.89,8,3,Friday,August
posted,,PAYMENT,Ricky,124.59,M,43,,23.0,CUS-3142625864,145.16,-37.84,8,3,Friday,August
posted,,PAYMENT,Michelle,1529.58,F,19,,40.0,CUS-883482547,150.82,-34.01,8,3,Friday,August
authorized,1.0,SALES-POS,Kristin,2014.57,F,43,VIC,17.22,CUS-4123612273,144.95,-37.76,8,3,Friday,August
authorized,1.0,POS,Kenneth,100.86,M,35,QLD,18.51,CUS-2738291516,153.02,-27.66,8,3,Friday,August
posted,,PAYMENT,Craig,29867.51,M,28,,65.0,CUS-2663907001,151.12,-33.89,8,3,Friday,August
authorized,1.0,SALES-POS,Darren,6610.74,M,20,SA,8.51,CUS-2110742437,138.56,-35.27,8,3,Friday,August
posted,,PAYMENT,Diana,736.76,F,26,,195.0,CUS-2487424745,153.41,-27.95,8,3,Friday,August
posted,,INTER BANK,Michael,42557.09,M,22,,147.0,CUS-3462882033,145.03,-37.91,8,3,Friday,August
posted,,PAYMENT,Paul,986.72,M,25,,28.0,CUS-3989008654,115.79,-31.94,8,3,Friday,August
posted,,PAYMENT,Kaitlyn,1512.46,F,21,,28.0,CUS-809013380,114.62,-28.8,8,3,Friday,August
authorized,1.0,POS,Jeffrey,2457.1,M,24,VIC,19.56,CUS-1433879684,145.0,-37.83,8,3,Friday,August
posted,,PAYMENT,Tim,54849.99,M,40,,131.0,CUS-1816693151,115.83,-31.9,8,3,Friday,August
posted,,INTER BANK,Christopher,5876.68,M,35,,110.0,CUS-1896554896,151.68,-32.98,8,3,Friday,August
posted,,PAYMENT,Ricky,107.59,M,43,,17.0,CUS-3142625864,145.16,-37.84,8,3,Friday,August
authorized,1.0,SALES-POS,Joseph,164.08,M,37,NSW,21.25,CUS-2695611575,153.32,-27.93,8,3,Friday,August
authorized,1.0,SALES-POS,Jeffrey,1477.37,M,30,NSW,291.31,CUS-860700529,153.05,-27.61,8,3,Friday,August
authorized,0.0,SALES-POS,Michael,2451.88,M,44,VIC,9.02,CUS-1233833708,145.18,-37.9,8,3,Friday,August
authorized,1.0,POS,Stephanie,401.05,F,53,NSW,22.96,CUS-1005756958,153.03,-27.51,8,3,Friday,August
authorized,1.0,POS,Diana,721.46,F,26,QLD,15.3,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,0.0,SALES-POS,Eric,35174.73,M,42,VIC,30.6,CUS-3151318058,144.98,-37.84,8,3,Friday,August
authorized,0.0,SALES-POS,Scott,19.07,M,23,SA,67.89,CUS-511326734,150.9,-34.37,8,3,Friday,August
authorized,1.0,SALES-POS,Jeffrey,1464.57,M,30,QLD,12.8,CUS-860700529,153.05,-27.61,8,3,Friday,August
authorized,0.0,POS,Stephanie,391.94,F,53,QLD,9.11,CUS-1005756958,153.03,-27.51,8,3,Friday,August
authorized,1.0,POS,Kimberly,515.07,F,24,VIC,6.66,CUS-3378712515,145.45,-37.74,8,3,Friday,August
authorized,0.0,SALES-POS,Donald,283.32,M,22,VIC,7.56,CUS-3431016847,151.08,-33.93,8,3,Friday,August
authorized,1.0,POS,Jeffrey,1442.26,M,30,VIC,22.31,CUS-860700529,153.05,-27.61,8,3,Friday,August
authorized,1.0,SALES-POS,Diana,712.47,F,26,QLD,8.99,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,1.0,SALES-POS,Jeffrey,1413.48,M,30,QLD,28.78,CUS-860700529,153.05,-27.61,8,3,Friday,August
authorized,1.0,SALES-POS,Diana,704.86,F,26,QLD,7.61,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,0.0,POS,Barry,155.82,M,38,SA,16.04,CUS-1604596597,138.67,-34.86,8,3,Friday,August
posted,,PAYMENT,Christopher,58002.04,M,33,,50.0,CUS-3117610635,145.13,-37.7,8,3,Friday,August
authorized,1.0,POS,Richard,11299.28,M,24,QLD,24.55,CUS-51506836,152.99,-27.49,8,3,Friday,August
authorized,1.0,POS,Joseph,154.59,M,37,NSW,9.49,CUS-2695611575,153.32,-27.93,8,3,Friday,August
authorized,1.0,SALES-POS,Elizabeth,24252.89,F,50,VIC,15.84,CUS-2977593493,144.96,-37.69,8,3,Friday,August
authorized,1.0,SALES-POS,Rachael,315.62,F,21,VIC,11.32,CUS-134193016,145.06,-37.95,8,3,Friday,August
posted,,INTER BANK,Rachael,249.62,F,21,,66.0,CUS-134193016,145.06,-37.95,8,3,Friday,August
posted,,PAYMENT,Linda,1417.62,F,35,,147.0,CUS-2155701614,144.96,-37.84,8,3,Friday,August
posted,,PAYMENT,Heather,1408.27,F,41,,33.0,CUS-2348881191,144.93,-37.79,8,3,Friday,August
posted,,INTER BANK,Amy,1590.28,F,43,,18.0,CUS-2599279756,142.77,-37.06,8,3,Friday,August
posted,,PAYMENT,Joseph,585.75,M,21,,130.0,CUS-537508723,147.08,-37.97,8,3,Friday,August
authorized,0.0,SALES-POS,Diana,702.78,F,26,QLD,2.08,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,1.0,POS,Timothy,2597.74,M,20,NSW,61.14,CUS-2484453271,145.23,-37.86,8,3,Friday,August
authorized,0.0,POS,Cindy,843.34,F,19,VIC,166.57,CUS-3174332735,144.66,-37.91,8,3,Friday,August
authorized,1.0,SALES-POS,Donald,271.16,M,22,NSW,12.16,CUS-3431016847,151.08,-33.93,8,3,Friday,August
authorized,1.0,POS,Christine,4326.51,F,39,NSW,49.75,CUS-2376382098,151.04,-33.8,8,3,Friday,August
authorized,1.0,POS,Catherine,40.77,F,26,WA,5.12,CUS-331942311,151.27,-33.85,8,3,Friday,August
authorized,1.0,SALES-POS,Melissa,93.06,F,30,NSW,12.83,CUS-55310383,149.83,-29.47,8,3,Friday,August
posted,,PAYMENT,Jessica,16357.36,F,34,,16.0,CUS-1196156254,138.52,-35.01,8,3,Friday,August
posted,,INTER BANK,Michele,1068.27,F,30,,168.0,CUS-1271030853,145.04,-37.85,8,3,Friday,August
authorized,1.0,SALES-POS,Matthew,6827.92,M,39,VIC,51.89,CUS-1790886359,145.17,-37.84,8,3,Friday,August
authorized,1.0,POS,Marissa,1974.77,F,23,VIC,17.95,CUS-2500783281,145.01,-37.93,8,3,Friday,August
authorized,1.0,POS,Linda,834.47,F,24,WA,8.31,CUS-423725039,116.0,-31.88,8,3,Friday,August
posted,,PAYMENT,Jessica,42.55,F,21,,29.0,CUS-325142416,130.84,-12.45,8,3,Friday,August
authorized,1.0,POS,Renee,18776.14,F,38,VIC,7.93,CUS-2206365095,144.89,-37.81,8,3,Friday,August
authorized,1.0,SALES-POS,Marissa,1970.39,F,23,VIC,4.38,CUS-2500783281,145.01,-37.93,8,3,Friday,August
posted,,PAYMENT,Sarah,13561.79,F,46,,22.0,CUS-1499065773,151.09,-33.91,8,3,Friday,August
posted,,PAYMENT,Tim,54809.99,M,40,,40.0,CUS-1816693151,115.83,-31.9,8,3,Friday,August
authorized,1.0,SALES-POS,Kristin,1986.01,F,43,VIC,28.56,CUS-4123612273,144.95,-37.76,8,3,Friday,August
authorized,1.0,SALES-POS,Diana,691.49,F,26,QLD,11.29,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,1.0,SALES-POS,Eric,35144.77,M,42,VIC,29.96,CUS-3151318058,144.98,-37.84,8,3,Friday,August
authorized,1.0,SALES-POS,Derek,603.63,M,20,VIC,11.3,CUS-3325710106,145.04,-37.92,8,3,Friday,August
authorized,0.0,SALES-POS,Rachael,2266.05,F,21,VIC,7.25,CUS-134193016,145.06,-37.95,8,3,Friday,August
authorized,1.0,POS,Gregory,588.53,M,42,NSW,17.37,CUS-3904958894,150.9,-33.78,8,3,Friday,August
authorized,1.0,POS,Marissa,1957.08,F,23,VIC,13.31,CUS-2500783281,145.01,-37.93,8,3,Friday,August
authorized,1.0,POS,Diana,680.21,F,26,QLD,11.28,CUS-2487424745,153.41,-27.95,8,3,Friday,August
posted,,INTER BANK,Virginia,2024.14,F,20,,181.0,CUS-127297539,115.79,-31.79,8,3,Friday,August
authorized,1.0,SALES-POS,Nathaniel,7.04,M,31,NSW,7.22,CUS-2083971310,151.11,-33.99,8,3,Friday,August
authorized,1.0,POS,Christine,4297.82,F,39,NSW,28.69,CUS-2376382098,151.04,-33.8,8,3,Friday,August
authorized,0.0,SALES-POS,Tonya,49.75,F,27,WA,16.4,CUS-3026014945,116.06,-32.0,8,3,Friday,August
authorized,0.0,POS,Richard,1329.27,M,37,NSW,32.52,CUS-3201519139,149.19,-21.15,8,3,Friday,August
authorized,1.0,SALES-POS,Ashley,2760.42,F,25,QLD,35.43,CUS-1220154422,150.5,-23.4,8,3,Friday,August
authorized,1.0,SALES-POS,Robert,1624.53,M,20,NSW,43.38,CUS-2688605418,151.22,-33.87,8,3,Friday,August
authorized,1.0,SALES-POS,Gregory,575.34,M,42,NSW,13.19,CUS-3904958894,150.9,-33.78,8,3,Friday,August
posted,,PAYMENT,Michael,388.2,M,40,,41.0,CUS-2031327464,151.23,-33.96,8,3,Friday,August
posted,,PAYMENT,Craig,29824.51,M,28,,43.0,CUS-2663907001,151.12,-33.89,8,3,Friday,August
posted,,PAYMENT,Linda,807.47,F,24,,27.0,CUS-423725039,116.0,-31.88,8,3,Friday,August
authorized,1.0,POS,Christine,4260.22,F,39,SA,37.6,CUS-2376382098,151.04,-33.8,8,3,Friday,August
authorized,1.0,POS,Amy,1571.16,F,43,VIC,19.12,CUS-2599279756,142.77,-37.06,8,3,Friday,August
authorized,1.0,SALES-POS,Paul,976.39,M,25,WA,10.33,CUS-3989008654,115.79,-31.94,8,3,Friday,August
posted,,PAYMENT,Ashley,4870.78,F,25,,172.0,CUS-1220154422,150.5,-23.4,8,3,Friday,August
authorized,0.0,SALES-POS,Derek,577.48,M,20,VIC,26.15,CUS-3325710106,145.04,-37.92,8,3,Friday,August
authorized,1.0,SALES-POS,Tonya,2802.4,F,27,WA,87.5,CUS-3026014945,116.06,-32.0,8,3,Friday,August
authorized,1.0,POS,Renee,18747.91,F,38,NSW,28.23,CUS-2206365095,144.89,-37.81,8,3,Friday,August
authorized,1.0,POS,Craig,29798.38,M,28,NSW,26.13,CUS-2663907001,151.12,-33.89,8,3,Friday,August
authorized,1.0,POS,Richard,11278.76,M,24,QLD,20.52,CUS-51506836,152.99,-27.49,8,3,Friday,August
authorized,0.0,POS,Eric,2849.88,M,22,NSW,16.68,CUS-326006476,151.18,-33.8,8,3,Friday,August
posted,,INTER BANK,Rachael,2233.05,F,21,,33.0,CUS-134193016,145.06,-37.95,8,3,Friday,August
posted,,PAYMENT,Jeffrey,2404.1,M,24,,53.0,CUS-1433879684,145.0,-37.83,8,3,Friday,August
posted,,PAYMENT,Renee,18681.91,F,38,,66.0,CUS-2206365095,144.89,-37.81,8,3,Friday,August
authorized,1.0,POS,Tim,54698.48,M,40,WA,111.51,CUS-1816693151,115.83,-31.9,8,3,Friday,August
authorized,1.0,SALES-POS,Christine,4244.45,F,39,NSW,15.77,CUS-2376382098,151.04,-33.8,8,3,Friday,August
authorized,1.0,POS,Timothy,2559.82,M,20,VIC,37.92,CUS-2484453271,145.23,-37.86,8,3,Friday,August
posted,,PAYMENT,Jessica,16294.36,F,34,,63.0,CUS-1196156254,138.52,-35.01,8,3,Friday,August
posted,,INTER BANK,Virginia,1969.14,F,20,,55.0,CUS-127297539,115.79,-31.79,8,3,Friday,August
posted,,PAYMENT,Fernando,4258.5,M,19,,40.0,CUS-2317998716,146.94,-36.04,8,3,Friday,August
posted,,PAYMENT,Maria,1858.7,F,35,,45.0,CUS-2650223890,138.69,-34.84,8,3,Friday,August
authorized,0.0,POS,Kimberly,501.02,F,24,QLD,14.05,CUS-3378712515,145.45,-37.74,8,3,Friday,August
authorized,1.0,POS,Linda,783.41,F,24,WA,24.06,CUS-423725039,116.0,-31.88,8,3,Friday,August
authorized,1.0,SALES-POS,Rhonda,1675.39,F,40,NSW,22.0,CUS-1614226872,153.1,-27.66,8,3,Friday,August
authorized,1.0,POS,Jessica,37.99,F,21,NT,4.56,CUS-325142416,130.84,-12.45,8,3,Friday,August
authorized,0.0,POS,Edward,4131.96,M,19,WA,26.45,CUS-443776336,115.98,-32.07,8,3,Friday,August
authorized,1.0,SALES-POS,Christine,4215.53,F,39,NSW,28.92,CUS-2376382098,151.04,-33.8,8,3,Friday,August
posted,,PAYMENT,Charles,65.48,M,18,,27.0,CUS-3336454548,153.41,-28.01,8,3,Friday,August
authorized,0.0,POS,Kristin,1962.57,F,43,VIC,23.44,CUS-4123612273,144.95,-37.76,8,3,Friday,August
authorized,1.0,SALES-POS,Jessica,16252.76,F,34,QLD,41.6,CUS-1196156254,138.52,-35.01,8,3,Friday,August
authorized,1.0,POS,Renee,18668.82,F,38,VIC,13.09,CUS-2206365095,144.89,-37.81,8,3,Friday,August
authorized,0.0,SALES-POS,Joseph,1059.66,M,37,NSW,12.38,CUS-2695611575,153.32,-27.93,8,3,Friday,August
posted,,PAYMENT,Virginia,1900.14,F,20,,69.0,CUS-127297539,115.79,-31.79,8,3,Friday,August
posted,,PAYMENT,Andrew,50488.26,M,78,,38.0,CUS-1646183815,145.09,-37.82,8,3,Friday,August
posted,,PAYMENT,Fernando,4208.5,M,19,,50.0,CUS-2317998716,146.94,-36.04,8,3,Friday,August
posted,,PAYMENT,Jeffrey,1390.48,M,30,,23.0,CUS-860700529,153.05,-27.61,8,3,Friday,August
authorized,1.0,POS,Tim,54658.82,M,40,WA,39.66,CUS-1816693151,115.83,-31.9,8,3,Friday,August
authorized,1.0,POS,Diana,658.63,F,26,NSW,21.58,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,1.0,SALES-POS,Kenneth,2620.47,M,35,NSW,25.15,CUS-2738291516,153.02,-27.66,8,3,Friday,August
authorized,0.0,POS,Kristin,977.1,F,43,NSW,225.2,CUS-4123612273,144.95,-37.76,8,3,Friday,August
authorized,1.0,POS,Timothy,2546.93,M,20,VIC,12.89,CUS-2484453271,145.23,-37.86,8,3,Friday,August
authorized,1.0,POS,Kristin,924.22,F,43,VIC,52.88,CUS-4123612273,144.95,-37.76,8,3,Friday,August
authorized,1.0,SALES-POS,Richard,2494.36,M,22,VIC,17.14,CUS-2283904812,145.03,-37.88,8,3,Friday,August
authorized,1.0,POS,Diana,655.15,F,26,QLD,3.48,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,1.0,SALES-POS,Stephanie,377.29,F,53,QLD,14.65,CUS-1005756958,153.03,-27.51,8,3,Friday,August
authorized,1.0,SALES-POS,Craig,29785.4,M,28,VIC,12.98,CUS-2663907001,151.12,-33.89,8,3,Friday,August
authorized,1.0,POS,Andrew,50455.12,M,78,VIC,33.14,CUS-1646183815,145.09,-37.82,8,3,Friday,August
authorized,1.0,SALES-POS,James,6768.48,M,28,VIC,98.17,CUS-4023861240,147.63,-22.84,8,3,Friday,August
authorized,1.0,POS,Diana,610.1,F,26,NSW,45.05,CUS-2487424745,153.41,-27.95,8,3,Friday,August
authorized,1.0,SALES-POS,Jeffrey,1354.78,M,30,QLD,35.7,CUS-860700529,153.05,-27.61,8,3,Friday,August
posted,,PAYMENT,Jeffrey,2363.1,M,24,,41.0,CUS-1433879684,145.0,-37.83,8,3,Friday,August
authorized,1.0,POS,Ashley,4855.43,F,25,QLD,15.35,CUS-1220154422,150.5,-23.4,8,3,Friday,August
authorized,1.0,POS,Amy,1531.92,F,43,VIC,39.24,CUS-2599279756,142.77,-37.06,8,3,Friday,August
authorized,0.0,POS,Christopher,5855.3,M,35,SA,21.38,CUS-1896554896,151.68,-32.98,8,4,Saturday,August
authorized,1.0,SALES-POS,Renee,18660.01,F,38,VIC,8.81,CUS-2206365095,144.89,-37.81,8,4,Saturday,August
authorized,1.0,SALES-POS,Lucas,2276.76,M,21,WA,8.26,CUS-1117979751,115.81,-31.82,8,4,Saturday,August
authorized,1.0,POS,David,13218.65,M,42,QLD,51.59,CUS-3395687666,149.03,-35.25,8,4,Saturday,August
posted,,PAYMENT,Tiffany,1412.7,F,25,,26.0,CUS-1669695324,115.74,-31.72,8,4,Saturday,August
posted,,PAYMENT,Richard,11150.76,M,24,,128.0,CUS-51506836,152.99,-27.49,8,4,Saturday,August
authorized,1.0,POS,Eric,33197.1,M,42,VIC,38.63,CUS-3151318058,144.98,-37.84,8,4,Saturday,August
authorized,0.0,POS,Sarah,13556.17,F,46,SA,5.62,CUS-1499065773,151.09,-33.91,8,4,Saturday,August
authorized,1.0,POS,Craig,29770.05,M,28,NSW,15.35,CUS-2663907001,151.12,-33.89,8,4,Saturday,August
posted,,PAYMENT,Stephanie,229.29,F,53,,148.0,CUS-1005756958,153.03,-27.51,8,4,Saturday,August
posted,,PAYMENT,Michael,29416.62,M,21,,28.0,CUS-2059096722,146.92,-36.07,8,4,Saturday,August
authorized,0.0,POS,Kimberly,489.18,F,24,VIC,11.84,CUS-3378712515,145.45,-37.74,8,4,Saturday,August
authorized,1.0,SALES-POS,Diana,587.87,F,26,QLD,22.23,CUS-2487424745,153.41,-27.95,8,4,Saturday,August
posted,,PAYMENT,Renee,18615.01,F,38,,45.0,CUS-2206365095,144.89,-37.81,8,4,Saturday,August
posted,,PAYMENT,Marissa,1914.08,F,23,,43.0,CUS-2500783281,145.01,-37.93,8,4,Saturday,August
posted,,PAYMENT,Eric,33160.1,M,42,,37.0,CUS-3151318058,144.98,-37.84,8,4,Saturday,August
posted,,PAYMENT,Paul,891.39,M,25,,85.0,CUS-3989008654,115.79,-31.94,8,4,Saturday,August
authorized,1.0,SALES-POS,Stephanie,207.52,F,53,QLD,21.77,CUS-1005756958,153.03,-27.51,8,4,Saturday,August
posted,,INTER BANK,Susan,747.87,F,19,,76.0,CUS-1928710999,145.15,-37.76,8,4,Saturday,August
authorized,1.0,POS,Christopher,5817.76,M,35,NSW,37.54,CUS-1896554896,151.68,-32.98,8,4,Saturday,August
authorized,1.0,POS,Billy,3795.1,M,52,NSW,6.31,CUS-134833760,116.02,-31.87,8,4,Saturday,August
authorized,1.0,POS,Rhonda,1660.14,F,40,QLD,15.25,CUS-1614226872,153.1,-27.66,8,4,Saturday,August
authorized,1.0,POS,Linda,772.47,F,24,NSW,10.94,CUS-423725039,116.0,-31.88,8,4,Saturday,August
authorized,1.0,POS,Fernando,4153.71,M,19,TAS,54.79,CUS-2317998716,146.94,-36.04,8,4,Saturday,August
authorized,1.0,POS,Ronald,2001.93,M,25,VIC,30.99,CUS-2178051368,145.73,-17.03,8,4,Saturday,August
authorized,1.0,POS,Rhonda,1655.05,F,40,QLD,5.09,CUS-1614226872,153.1,-27.66,8,4,Saturday,August
authorized,1.0,POS,Daniel,4473.55,M,22,VIC,17.3,CUS-1617121891,255.0,-573.0,8,4,Saturday,August
authorized,0.0,SALES-POS,Diana,557.43,F,26,QLD,30.44,CUS-2487424745,153.41,-27.95,8,4,Saturday,August
authorized,1.0,POS,Renee,18596.61,F,38,VIC,18.4,CUS-2206365095,144.89,-37.81,8,4,Saturday,August
authorized,1.0,SALES-POS,Sarah,13523.96,F,46,NSW,32.21,CUS-1499065773,151.09,-33.91,8,4,Saturday,August
authorized,1.0,SALES-POS,Daniel,4456.55,M,22,VIC,17.0,CUS-1617121891,255.0,-573.0,8,4,Saturday,August
authorized,1.0,POS,Rhonda,1646.98,F,40,QLD,8.07,CUS-1614226872,153.1,-27.66,8,4,Saturday,August
authorized,1.0,POS,Barry,109.84,M,38,NSW,45.98,CUS-1604596597,138.67,-34.86,8,4,Saturday,August
authorized,1.0,SALES-POS,Catherine,18.45,F,26,NSW,22.32,CUS-331942311,151.27,-33.85,8,4,Saturday,August
authorized,1.0,SALES-POS,Diana,546.21,F,26,QLD,11.22,CUS-2487424745,153.41,-27.95,8,4,Saturday,August
authorized,1.0,SALES-POS,Tonya,2775.14,F,27,SA,27.26,CUS-3026014945,116.06,-32.0,8,4,Saturday,August
posted,,INTER BANK,Billy,3712.1,M,52,,83.0,CUS-134833760,116.02,-31.87,8,4,Saturday,August
authorized,1.0,SALES-POS,Joseph,3148.44,M,21,VIC,10.22,CUS-537508723,147.08,-37.97,8,4,Saturday,August
authorized,1.0,SALES-POS,Virginia,1886.47,F,20,WA,13.67,CUS-127297539,115.79,-31.79,8,4,Saturday,August
authorized,0.0,SALES-POS,Diana,538.62,F,26,QLD,7.59,CUS-2487424745,153.41,-27.95,8,4,Saturday,August
authorized,1.0,SALES-POS,Amy,1506.99,F,43,NSW,24.93,CUS-2599279756,142.77,-37.06,8,4,Saturday,August
authorized,1.0,SALES-POS,Kenneth,2582.41,M,35,QLD,38.06,CUS-2738291516,153.02,-27.66,8,4,Saturday,August
authorized,1.0,SALES-POS,Ronald,1973.48,M,25,QLD,28.45,CUS-2178051368,145.73,-17.03,8,4,Saturday,August
authorized,1.0,SALES-POS,Rhonda,1522.37,F,40,QLD,124.61,CUS-1614226872,153.1,-27.66,8,4,Saturday,August
posted,,PAYMENT,David,13173.65,M,42,,45.0,CUS-3395687666,149.03,-35.25,8,4,Saturday,August
authorized,1.0,POS,Rhonda,1421.27,F,40,VIC,101.1,CUS-1614226872,153.1,-27.66,8,4,Saturday,August
authorized,1.0,SALES-POS,Joseph,3128.75,M,21,VIC,19.69,CUS-537508723,147.08,-37.97,8,4,Saturday,August
authorized,0.0,POS,Rhonda,1376.53,F,40,QLD,44.74,CUS-1614226872,153.1,-27.66,8,4,Saturday,August
posted,,INTER BANK,Christopher,5773.76,M,35,,44.0,CUS-1896554896,151.68,-32.98,8,4,Saturday,August
authorized,1.0,POS,Charles,58.67,M,18,QLD,6.81,CUS-3336454548,153.41,-28.01,8,4,Saturday,August
authorized,1.0,POS,Linda,1404.05,F,35,VIC,13.57,CUS-2155701614,144.96,-37.84,8,4,Saturday,August
authorized,1.0,SALES-POS,Richard,1296.71,M,37,NSW,32.56,CUS-3201519139,149.19,-21.15,8,4,Saturday,August
authorized,0.0,POS,Daniel,4381.54,M,22,NSW,75.01,CUS-1617121891,255.0,-573.0,8,4,Saturday,August
posted,,INTER BANK,Charles,13.67,M,18,,45.0,CUS-3336454548,153.41,-28.01,8,4,Saturday,August
authorized,1.0,SALES-POS,Joseph,3121.59,M,21,VIC,7.16,CUS-537508723,147.08,-37.97,8,4,Saturday,August
authorized,0.0,SALES-POS,Ryan,30318.08,M,38,NSW,16.74,CUS-3249305314,151.27,-33.9,8,4,Saturday,August
authorized,1.0,SALES-POS,Scott,4.45,M,23,NSW,14.62,CUS-511326734,150.9,-34.37,8,4,Saturday,August
authorized,0.0,SALES-POS,Amy,1480.69,F,43,NSW,26.3,CUS-2599279756,142.77,-37.06,8,4,Saturday,August
